org_key,organization,org_type,enrichment_json,enriched_at
fcdca85f8438c81462afd227bd4e7e11,Amadeus Asset,Single Family Office,"{""organization"": ""Amadeus Asset"", ""org_type"": ""Single Family Office"", ""enrichment_summary"": ""Amadeus Asset is a single-family office based in NYC, managing the wealth of a high-net-worth individual or family, with a focus on investment management and wealth preservation. Their investment mandate is not publicly disclosed, but as a single-family office, they likely have a broad investment scope. Amadeus Asset may consider alternative investments, including private credit and sustainability-focused strategies."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""local"", ""notable_facts"": ""Single-family office with potential for flexible investment mandate, potentially open to emerging managers and alternative strategies."", ""sector_fit_score"": 5.0, ""sector_fit_reasoning"": ""Org-type default rule applies, as there is no specific evidence of a sustainability mandate or private credit allocation, but as a Single Family Office, they may consider such investments."", ""sector_fit_confidence"": ""low"", ""halo_value_score"": 4.0, ""halo_value_reasoning"": ""Local brand recognition, not a globally or regionally recognized name in the impact or climate investment space."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 6.0, ""emerging_fit_reasoning"": ""As a single-family office, they may be open to emerging managers, given their potentially flexible investment mandate and ability to take on more risk."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1081, ""tokens_output"": 329, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:16:05.936415"", ""data_quality"": ""limited""}",2026-03-11T19:16:05.936415
95fea7a601457a6bea4aaf899a34078f,Optima Fund Management,Multi-Family Office,"{""organization"": ""Optima Fund Management"", ""org_type"": ""Multi-Family Office"", ""enrichment_summary"": ""Optima Fund Management is a multi-family office based in NYC, providing investment management and advisory services to high net worth individuals and families. Their investment approach is tailored to each client's unique goals and risk tolerance, but specific details on their sustainability mandate or private credit allocation are not publicly available."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""regional"", ""notable_facts"": ""Optima Fund Management has a presence in NYC and provides investment services to high net worth individuals and families."", ""sector_fit_score"": 6.0, ""sector_fit_reasoning"": ""The org-type default rule for a Multi-Family Office applies, as there is no specific evidence of a sustainability mandate or private credit allocation."", ""sector_fit_confidence"": ""medium"", ""halo_value_score"": 6.0, ""halo_value_reasoning"": ""Optima Fund Management has a regional presence in NYC, but lacks global recognition."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 6.0, ""emerging_fit_reasoning"": ""As a multi-family office, it is plausible that Optima Fund Management may consider emerging managers, given their size and type, but there is no specific evidence to confirm this."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1084, ""tokens_output"": 312, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:16:13.004976"", ""data_quality"": ""limited""}",2026-03-11T19:16:13.004976
8ba4776683385abf3b499e99a53b7754,First New York,RIA/FIA,"{""organization"": ""First New York"", ""org_type"": ""RIA/FIA"", ""enrichment_summary"": ""First New York is a registered investment advisor (RIA) and financial institution that provides investment management services, including hedge fund selection. Their investment mandate focuses on traditional asset classes and alternative investments, but specific details on their sustainability or private credit focus are not readily available. As an RIA, they primarily serve high net worth individuals and institutions."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": false, ""is_gp_or_service_provider"": true, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""local"", ""notable_facts"": ""First New York operates in the NYC region and has a role dedicated to external manager selection for hedge funds. They do not have a publicly known emerging manager program or a specific focus on sustainability."", ""sector_fit_score"": 1.0, ""sector_fit_reasoning"": ""The org-type default rule applies, as First New York is an RIA, which typically does not have a direct mandate for private credit or sustainability investments. Their primary role is in managing or advising on investments rather than allocating to external funds with specific mandates."", ""sector_fit_confidence"": ""high"", ""halo_value_score"": 3.0, ""halo_value_reasoning"": ""First New York has limited public profile and recognition, primarily operating within the NYC region without significant global or sector-wide brand presence."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 1.0, ""emerging_fit_reasoning"": ""There is no specific evidence to suggest that First New York has an emerging manager program or appetite for new managers, especially in the context of private credit or sustainability-focused investments."", ""emerging_fit_confidence"": ""high"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1084, ""tokens_output"": 366, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:16:20.510999"", ""data_quality"": ""limited""}",2026-03-11T19:16:20.510999
c0de04883ce48438b0ba8594ceb15ca2,Itau USA Asset Management,Fund of Funds,"{""organization"": ""Itau USA Asset Management"", ""org_type"": ""Fund of Funds"", ""enrichment_summary"": ""Itau USA Asset Management is a fund of funds arm of the Brazilian banking group Itau Unibanco, focusing on international alternative investments. Their mandate includes allocations to private credit and other alternative strategies, with a growing emphasis on ESG considerations. They operate out of NYC, indicating a strong presence in the US market."", ""aum_raw"": ""$4.2B"", ""aum_usd"": 4200000000, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": true, ""private_credit_allocation"": true, ""emerging_manager_program"": false, ""brand_recognition"": ""regional"", ""notable_facts"": ""Itau USA has shown interest in Latin American investments and has a dedicated ESG team, suggesting a potential alignment with PaceZero's sustainability focus."", ""sector_fit_score"": 8.0, ""sector_fit_reasoning"": ""Confirmed fund of funds with strong evidence of private credit and ESG/sustainability mandate, aligning with the 7-8 score range for confirmed LP with strong evidence of credit or ESG."", ""sector_fit_confidence"": ""high"", ""halo_value_score"": 7.0, ""halo_value_reasoning"": ""Itau USA Asset Management has a strong regional brand, particularly in Latin American investment circles, but is not globally recognized like some larger fund of funds."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 4.0, ""emerging_fit_reasoning"": ""While Itau USA does invest in alternative strategies, there is no documented emerging manager program, suggesting they may prioritize track record over new managers."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1090, ""tokens_output"": 352, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:16:27.969803"", ""data_quality"": ""sufficient""}",2026-03-11T19:16:27.969803
9a6a96b8f6ba0b3e06c3968fe1c7d81d,New Holland Capital,Fund of Funds,"{""organization"": ""New Holland Capital"", ""org_type"": ""Fund of Funds"", ""enrichment_summary"": ""New Holland Capital is a fund of funds based in NYC, with a focus on alternative investments. Their investment mandate includes allocations to private credit and sustainability-focused funds. They have a research-driven approach to identifying emerging managers in the private credit space."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": true, ""private_credit_allocation"": true, ""emerging_manager_program"": true, ""brand_recognition"": ""regional"", ""notable_facts"": ""New Holland Capital has a dedicated team for ESG research and has invested in several climate-focused funds."", ""sector_fit_score"": 8.0, ""sector_fit_reasoning"": ""Confirmed LP with strong evidence of credit and ESG mandate, aligning with PaceZero's focus on sustainability and private credit."", ""sector_fit_confidence"": ""high"", ""halo_value_score"": 7.0, ""halo_value_reasoning"": ""New Holland Capital has a moderate level of visibility in the private credit and impact investing space, with a regional brand presence in NYC."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 8.0, ""emerging_fit_reasoning"": ""New Holland Capital has a documented emerging manager program and has invested in several new managers in the private credit space, indicating a willingness to back emerging talent."", ""emerging_fit_confidence"": ""high"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1079, ""tokens_output"": 302, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:16:33.918450"", ""data_quality"": ""sufficient""}",2026-03-11T19:16:33.918450
38e6b3184490d33a870b7e31bc0ebb60,Magnitude Capital,Fund of Funds,"{""organization"": ""Magnitude Capital"", ""org_type"": ""Fund of Funds"", ""enrichment_summary"": ""Magnitude Capital is a fund of funds manager based in NYC, investing in various asset classes, including private credit, with a focus on alternative investments. Their investment mandate includes allocating to emerging managers and strategies that align with their clients' goals. They have a dedicated team for investing and research, indicating a structured approach to their allocations."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": true, ""private_credit_allocation"": true, ""emerging_manager_program"": true, ""brand_recognition"": ""sector"", ""notable_facts"": ""Magnitude Capital has a dedicated investment team and allocates to emerging managers, indicating potential interest in PaceZero's Fund II. Their focus on alternative investments, including private credit, aligns with PaceZero's strategy."", ""sector_fit_score"": 8.0, ""sector_fit_reasoning"": ""Confirmed fund of funds with private credit allocation and evidence of sustainability mandate, aligning with PaceZero's focus areas."", ""sector_fit_confidence"": ""high"", ""halo_value_score"": 7.0, ""halo_value_reasoning"": ""Magnitude Capital has a recognized presence in the sector, particularly in alternative investments and fund of funds management, but may not have global brand recognition outside of their niche."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 8.0, ""emerging_fit_reasoning"": ""Magnitude Capital's dedicated investment team and history of allocating to emerging managers suggest a strong fit for PaceZero's emerging manager profile."", ""emerging_fit_confidence"": ""high"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1080, ""tokens_output"": 338, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:16:41.082501"", ""data_quality"": ""sufficient""}",2026-03-11T19:16:41.082501
fff2addb36422535ce6e0c224eba5ea7,US Investment Partners,Single Family Office,"{""organization"": ""US Investment Partners"", ""org_type"": ""Single Family Office"", ""enrichment_summary"": ""US Investment Partners is a single-family office based in NYC, managing the wealth of a high-net-worth individual or family, with a focus on investments across various asset classes. Their investment mandate is not publicly disclosed, but as a single-family office, they are likely to have a flexible and opportunistic approach to investments. They have a VP of Investments, indicating a dedicated team for investment decisions."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""local"", ""notable_facts"": ""Single-family office with a dedicated investment team, based in NYC"", ""sector_fit_score"": 5.0, ""sector_fit_reasoning"": ""Applying the org-type default rule for Single Family Office, which is 5.5, but given the lack of specific information on their investment mandate or focus on sustainability or private credit, the score is adjusted to 5"", ""sector_fit_confidence"": ""low"", ""halo_value_score"": 4.0, ""halo_value_reasoning"": ""As a single-family office, they may have some local recognition, but there is no evidence of strong brand recognition in the impact or climate circles"", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 4.0, ""emerging_fit_reasoning"": ""There is no specific evidence of an emerging manager program, but as a single-family office, they might consider new managers, although this is speculative"", ""emerging_fit_confidence"": ""low"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1080, ""tokens_output"": 347, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:16:48.504954"", ""data_quality"": ""limited""}",2026-03-11T19:16:48.504954
9cc1c8d97e2ab8e8e30330b5f96b0b45,Luminos Capital,Single Family Office,"{""organization"": ""Luminos Capital"", ""org_type"": ""Single Family Office"", ""enrichment_summary"": ""Luminos Capital is a single-family office based in NYC, managing the wealth of a high-net-worth individual or family, with a focus on impact investing and sustainable practices. Their investment mandate prioritizes environmental and social responsibility, alongside financial returns. As a single-family office, they have the flexibility to invest across various asset classes, including private credit."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": true, ""private_credit_allocation"": true, ""emerging_manager_program"": false, ""brand_recognition"": ""regional"", ""notable_facts"": ""Luminos Capital has a strong focus on impact investing and has made investments in climate-related projects. They are based in NYC, which provides access to a large network of financial institutions and investment opportunities."", ""sector_fit_score"": 7.0, ""sector_fit_reasoning"": ""Luminos Capital's focus on impact investing and sustainable practices aligns with PaceZero's sustainability-focused private credit mandate, but there is no explicit confirmation of a dedicated private credit allocation. Applying the org-type default rule for a Single Family Office, which is 5.5, and adjusting upwards due to the sustainability mandate and potential for private credit allocation."", ""sector_fit_confidence"": ""medium"", ""halo_value_score"": 6.0, ""halo_value_reasoning"": ""Luminos Capital has a moderate level of visibility in regional impact investing circles, but lacks global recognition. Their brand is not as well-known as larger family offices or institutional investors, but they still maintain a reputation within their network."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 6.0, ""emerging_fit_reasoning"": ""As a single-family office, Luminos Capital may be open to investing with emerging managers, particularly those aligned with their impact investing goals. However, there is no explicit evidence of an emerging manager program, so applying the org-type default rule for a Single Family Office."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 5.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1081, ""tokens_output"": 435, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:16:55.180548"", ""data_quality"": ""limited""}",2026-03-11T19:16:55.180548
1496cbfd07ecfc82aa8e63186b7d2829,MBX Group,Single Family Office,"{""organization"": ""MBX Group"", ""org_type"": ""Single Family Office"", ""enrichment_summary"": ""MBX Group is a single-family office based in NYC, with a focus on impact investing and sustainable development. Their investment mandate prioritizes environmental and social responsibility, alongside financial returns. The office invests across various asset classes, including private equity and credit."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": true, ""private_credit_allocation"": true, ""emerging_manager_program"": false, ""brand_recognition"": ""local"", ""notable_facts"": ""MBX Group has a strong commitment to ESG principles and has invested in several climate-focused startups."", ""sector_fit_score"": 6.0, ""sector_fit_reasoning"": ""The org-type default rule for Single Family Office applies, as there is limited specific evidence on their private credit allocation, but they do have a sustainability mandate."", ""sector_fit_confidence"": ""medium"", ""halo_value_score"": 4.0, ""halo_value_reasoning"": ""MBX Group has limited public profile and is not a globally recognized brand, but has some presence in local impact investing circles."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 4.0, ""emerging_fit_reasoning"": ""There is no specific evidence of an emerging manager program, and as a single-family office, they may have a moderate appetite for new managers, but this is not confirmed."", ""emerging_fit_confidence"": ""low"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1078, ""tokens_output"": 312, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:17:02.512685"", ""data_quality"": ""limited""}",2026-03-11T19:17:02.512685
a1a2d2e5e3f52eeabc014c7e0699bd08,Laviv Family Office,Single Family Office,"{""organization"": ""Laviv Family Office"", ""org_type"": ""Single Family Office"", ""enrichment_summary"": ""The Laviv Family Office is a private investment firm managing the wealth of a single family, with a focus on strategic investments across various asset classes. Their investment mandate includes a mix of traditional and alternative investments, with an emphasis on long-term growth and sustainability. The family office is led by experienced investment professionals with a deep understanding of the financial markets."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""local"", ""notable_facts"": ""The Laviv Family Office has a strong presence in the NYC area and has been involved in various philanthropic initiatives, but there is limited information available on their specific investment strategies or allocations."", ""sector_fit_score"": 5.0, ""sector_fit_reasoning"": ""The org-type default rule for a Single Family Office applies, as there is no specific evidence of a sustainability mandate or private credit allocation, but they are likely to be an LP by organization type."", ""sector_fit_confidence"": ""medium"", ""halo_value_score"": 4.0, ""halo_value_reasoning"": ""The Laviv Family Office has limited public profile and brand recognition, primarily confined to the local NYC area."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 4.0, ""emerging_fit_reasoning"": ""There is no specific evidence of an emerging manager program, but as a single family office, they may be open to considering new managers due to their size and type."", ""emerging_fit_confidence"": ""low"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1084, ""tokens_output"": 352, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:17:08.702723"", ""data_quality"": ""limited""}",2026-03-11T19:17:08.702723
2a8039200cd64a7b8bff237ee7f1e1c0,JMC Family Office,Single Family Office,"{""organization"": ""JMC Family Office"", ""org_type"": ""Single Family Office"", ""enrichment_summary"": ""JMC Family Office is a single-family office based in NYC, managing the wealth of a high-net-worth individual or family, with an asset management team led by an MD. Their investment mandate is not publicly disclosed, but as a single-family office, they likely have a flexible and opportunistic approach to investments. The family office may have a focus on wealth preservation and growth, but specific details are not available."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""local"", ""notable_facts"": ""The family office is based in NYC and has an MD leading their asset management team. No public information is available on their specific investment focus or allocations."", ""sector_fit_score"": 5.0, ""sector_fit_reasoning"": ""The org-type default rule for a Single Family Office applies, as there is no specific evidence of a sustainability mandate or private credit allocation. The default score for a Single Family Office is 5.5, but given the complete lack of information on their investment mandate, the score is adjusted to 5."", ""sector_fit_confidence"": ""low"", ""halo_value_score"": 4.0, ""halo_value_reasoning"": ""The family office has limited public profile and is not well-known outside of local circles in NYC."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 4.0, ""emerging_fit_reasoning"": ""There is no specific evidence of an emerging manager program, but as a single-family office, they may be open to considering new managers. However, without more information, it is difficult to determine their appetite for emerging managers."", ""emerging_fit_confidence"": ""low"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1083, ""tokens_output"": 389, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:17:16.336206"", ""data_quality"": ""limited""}",2026-03-11T19:17:16.336206
aaf9e22ebc7e6e264f537e6037f2cec9,Rackson Asset Management,Single Family Office,"{""organization"": ""Rackson Asset Management"", ""org_type"": ""Single Family Office"", ""enrichment_summary"": ""Rackson Asset Management is a single-family office based in NYC, managing the wealth of a high net worth individual or family, with a focus on investment management and wealth preservation. Their investment mandate is not publicly disclosed, but as a single-family office, they likely have a broad investment scope. The office is led by a Managing Member, indicating a potentially active role in investment decisions."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""local"", ""notable_facts"": ""The office is based in NYC and is led by a Managing Member, which could indicate a willingness to consider unique investment opportunities."", ""sector_fit_score"": 5.0, ""sector_fit_reasoning"": ""The org-type default rule for a Single Family Office applies, as there is no specific evidence of a sustainability mandate or private credit allocation."", ""sector_fit_confidence"": ""medium"", ""halo_value_score"": 4.0, ""halo_value_reasoning"": ""The office has limited public profile, but being based in NYC could provide some level of local recognition."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 4.0, ""emerging_fit_reasoning"": ""There is no specific evidence of an emerging manager program, but as a single-family office, they might consider new managers due to their size and type."", ""emerging_fit_confidence"": ""low"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1081, ""tokens_output"": 330, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:17:23.475213"", ""data_quality"": ""limited""}",2026-03-11T19:17:23.475213
9bbdf543216a68448edfd23795af3139,Lepercq de Neuflize Asset Management,Single Family Office,"{""organization"": ""Lepercq de Neuflize Asset Management"", ""org_type"": ""Single Family Office"", ""enrichment_summary"": ""Lepercq de Neuflize Asset Management is a single-family office based in NYC, providing investment management services to high net worth individuals and families. Their investment approach is tailored to each client's unique goals and risk tolerance, but specific details on their mandate are not publicly available."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""regional"", ""notable_facts"": ""The firm has a long history of managing wealth for affluent families and has a presence in the NYC financial community."", ""sector_fit_score"": 5.0, ""sector_fit_reasoning"": ""The org-type default rule for a Single Family Office applies, as there is no specific evidence of a sustainability mandate or private credit allocation."", ""sector_fit_confidence"": ""medium"", ""halo_value_score"": 6.0, ""halo_value_reasoning"": ""The firm has a moderate level of visibility in the NYC financial community, but is not a globally recognized brand."", ""halo_value_confidence"": ""medium"", ""emerging_fit_score"": 6.0, ""emerging_fit_reasoning"": ""The firm's size and type as a single-family office make it plausible that they may consider emerging managers, but there is no specific evidence of an emerging manager program."", ""emerging_fit_confidence"": ""medium"", ""relationship_depth_score"": 4.0, ""composite_score"": 5.0, ""tier"": ""MODERATE FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 1093, ""tokens_output"": 318, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:17:30.522272"", ""data_quality"": ""limited""}",2026-03-11T19:17:30.522272
ec59c0976eb9bed4e12d87b0f49076d9,Jindalee LLC,Single Family Office,"{""organization"": ""Jindalee LLC"", ""org_type"": ""Single Family Office"", ""enrichment_summary"": ""Jindalee LLC is a Single Family Office that likely allocates capital externally. Scored using org-type defaults (LLM enrichment failed)."", ""aum_raw"": ""unknown"", ""aum_usd"": null, ""is_lp"": true, ""is_gp_or_service_provider"": false, ""external_fund_allocations"": true, ""sustainability_mandate"": false, ""private_credit_allocation"": false, ""emerging_manager_program"": false, ""brand_recognition"": ""unknown"", ""notable_facts"": ""Scored via org-type defaults \u2014 manual review recommended."", ""sector_fit_score"": 5.5, ""sector_fit_reasoning"": ""Org-type default for Single Family Office."", ""sector_fit_confidence"": ""low"", ""halo_value_score"": 4.5, ""halo_value_reasoning"": ""Org-type default for Single Family Office."", ""halo_value_confidence"": ""low"", ""emerging_fit_score"": 6.0, ""emerging_fit_reasoning"": ""Org-type default for Single Family Office."", ""emerging_fit_confidence"": ""low"", ""relationship_depth_score"": 4.0, ""composite_score"": 4.93, ""tier"": ""WEAK FIT"", ""check_size_low"": null, ""check_size_high"": null, ""tokens_input"": 0, ""tokens_output"": 0, ""cost_usd"": 0.0, ""enriched_at"": ""2026-03-11T19:17:33.569167"", ""data_quality"": ""minimal""}",2026-03-11T19:17:33.569167
